,date,JPM,BAC,WFC,C,BK,JPM_ret,BAC_ret,WFC_ret,C_ret,BK_ret,port_ret,port_volume,quarter,DGS1,DGS10,DGS1MO,DGS2,DGS20,DGS3,DGS30,DGS3MO,DGS5,DGS6MO,DGS7,month,year,weekday,dayofweek,sentiment_bert,vader_neg,vader_neu,vader_pos,vader_compound,vader_compound_dummy,roberta_neg,roberta_neu,roberta_pos,roberta_compound,roberta_compound_dummy
779,2023-02-06,138.83001708984375,35.55328750610352,46.9427604675293,49.73146057128906,49.63135528564453,0.0058828192292601,-0.0016469468657983,0.0021016363659314,-0.0017664795234624,0.0061716412912529,0.0038458455650805,105.55853660051515,2023Q1,4.85,3.63,4.61,4.44,3.82,4.1,3.67,4.71,3.81,4.89,3.73,2.0,2023.0,0.0,Monday,1.0493827160493827,0.0805185185185185,0.8057160493827161,0.1137037037037037,0.1932975308641975,2.2839506172839505,0.2293772214828173,0.6464551640329538,0.1241676120121997,-0.1052096094706176,1.851851851851852
780,2023-02-07,140.5223388671875,35.94430160522461,47.38580322265625,49.99546813964844,50.50535583496094,0.0121898838076823,0.0109979730862852,0.0094379357054088,0.0053086630741705,0.0176098465231555,0.0118084564966103,106.8050199878082,2023Q1,4.88,3.67,4.62,4.47,3.87,4.11,3.72,4.71,3.85,4.89,3.78,2.0,2023.0,1.0,Tuesday,1.1176470588235294,0.0749215686274509,0.8050588235294117,0.1200098039215686,0.2867970588235294,2.333333333333333,0.2254342364384701,0.6365027620511896,0.1380629971093844,-0.0873712393290856,1.8529411764705883
781,2023-02-08,139.53433227539062,35.680362701416016,47.503944396972656,50.0150260925293,50.84906005859375,-0.0070309574958802,-0.0073429971378335,0.0024931765693889,0.0003911945143952,0.0068053024862542,0.0011188482921417,106.92451860201372,2023Q1,4.87,3.63,4.64,4.45,3.86,4.08,3.7,4.72,3.82,4.88,3.75,2.0,2023.0,2.0,Wednesday,1.1744186046511629,0.0620581395348837,0.8064999999999999,0.131453488372093,0.4063593023255814,2.546511627906977,0.1587357247751855,0.6508732824478038,0.1903909865961691,0.0316552618209835,2.046511627906977
782,2023-02-09,137.3626708984375,34.91788482666016,46.8344612121582,48.8709831237793,50.64283752441406,-0.0155636347093921,-0.0213696783616381,-0.0140932125387279,-0.0228739852426246,-0.0040555820292854,-0.012352336330796,105.6037509862332,2023Q1,4.88,3.67,4.66,4.48,3.9,4.15,3.75,4.77,3.87,4.9,3.79,2.0,2023.0,3.0,Thursday,1.1470588235294117,0.0742745098039215,0.8002450980392157,0.1254117647058823,0.2808166666666666,2.343137254901961,0.1946147460919603,0.6437441275692454,0.1616411243528857,-0.0329736217390745,1.9509803921568627
783,2023-02-10,137.9691619873047,34.781028747558594,46.775386810302734,48.99810409545898,50.47589492797852,0.0044152540490103,-0.0039193691078641,-0.0012613447518455,0.002601154377388,-0.0032964700359663,-0.0003415882052509,105.56767799046604,2023Q1,4.89,3.74,4.66,4.5,3.96,4.19,3.83,4.79,3.93,4.89,3.86,2.0,2023.0,4.0,Friday,1.2432432432432432,0.0812837837837837,0.7938918918918919,0.1248378378378378,0.2198445945945946,2.27027027027027,0.2339252982590649,0.6418691160711082,0.1242055857705103,-0.1097197124885546,1.8243243243243243
784,2023-02-13,139.46585083007812,34.84945297241211,47.38580322265625,49.86835479736328,50.98654174804688,0.0108479954593849,0.0019672858255614,0.0130499490005087,0.0177609056099163,0.0101166471797473,0.0118960025471424,106.82351135673652,2023Q1,4.91,3.72,4.66,4.52,3.92,4.22,3.79,4.81,3.93,4.99,3.84,2.0,2023.0,0.0,Monday,1.1265822784810129,0.0819367088607594,0.7955822784810126,0.1225189873417721,0.2079810126582278,2.2278481012658227,0.2134897184169178,0.6270119881705393,0.1594982950983545,-0.0539914233185633,1.8734177215189876
785,2023-02-14,140.08212280273438,34.820125579833984,47.75008392333984,50.46481704711914,50.78031921386719,0.0044188019431874,-0.0008415452776645,0.0076875493483123,0.0119607364666338,-0.0040446464323615,0.0044344280950612,107.29721253670994,2023Q1,4.99,3.77,4.63,4.6,3.94,4.32,3.81,4.8,4.0,4.98,3.9,2.0,2023.0,1.0,Tuesday,1.211009174311927,0.0609174311926605,0.8122385321100918,0.1268715596330275,0.3868642201834862,2.4954128440366974,0.1708739662752272,0.6214895253881402,0.2076365036992441,0.0367625374240168,2.055045871559633
786,2023-02-15,140.66908264160156,34.761478424072266,47.22827911376953,50.67015838623047,50.83924102783203,0.0041901123935261,-0.001684289036444,-0.010927830208802,0.0040689999711998,0.0011603277584113,-0.0047667957196343,106.78574864326124,2023Q1,4.96,3.81,4.64,4.62,3.97,4.35,3.85,4.79,4.04,4.97,3.94,2.0,2023.0,2.0,Wednesday,1.202127659574468,0.0836808510638297,0.8101489361702128,0.1061489361702127,0.1327659574468085,2.2127659574468086,0.2484248096242229,0.6354174385679529,0.1161577516691164,-0.1322670579551065,1.797872340425532
787,2023-02-16,138.732177734375,34.487762451171875,46.489871978759766,50.318145751953125,50.36787033081055,-0.0137692296761572,-0.0078741177104493,-0.0156348515945499,-0.0069471390161077,-0.0092717886320023,-0.0138335778580029,105.30851967527956,2023Q1,4.99,3.86,4.66,4.62,4.05,4.35,3.92,4.84,4.06,4.98,3.98,2.0,2023.0,3.0,Thursday,1.1111111111111112,0.0809537037037037,0.8042777777777778,0.114787037037037,0.2254787037037037,2.305555555555556,0.1984307021937436,0.6455186245342096,0.1560506711722592,-0.0423800310214843,1.953703703703704
788,2023-02-17,139.14306640625,34.55618667602539,46.75569915771485,50.27903366088867,50.5740966796875,0.0029617402291608,0.0019840146182401,0.0057179589368741,-0.0007772959531787,0.0040944027913525,0.0047099917718578,105.80452193645668,2023Q1,5.0,3.82,4.64,4.6,4.01,4.33,3.88,4.84,4.03,4.99,3.95,2.0,2023.0,4.0,Friday,1.175,0.0813,0.8072374999999999,0.1114624999999999,0.1844262499999999,2.275,0.2164717290201224,0.6722657915204764,0.1112624771310947,-0.1052092518890276,1.8125
789,2023-02-21,136.58985900878906,33.74482727050781,45.525028228759766,48.73409271240234,49.52333068847656,-0.018349512220799,-0.0234794253522333,-0.0263213030951333,-0.030727339727854,-0.0207767624178439,-0.0232611347385269,103.34338869574732,2023Q1,5.07,3.95,4.63,4.67,4.12,4.44,3.98,4.86,4.16,5.07,4.08,2.0,2023.0,1.0,Tuesday,1.2,0.0845833333333333,0.80035,0.1150166666666666,0.16663,2.2,0.2260709062451496,0.6183600338796774,0.1555690599838271,-0.0705018462613225,1.9166666666666667
790,2023-02-22,135.5431671142578,33.51999282836914,45.29858016967773,48.92965698242188,49.25818634033203,-0.0076630278567305,-0.0066627824269579,-0.0049741442870535,0.0040128841871263,-0.0053539280266184,-0.0056876661148628,102.7556060056674,2023Q1,5.07,3.93,4.62,4.66,4.09,4.43,3.94,4.84,4.13,5.08,4.07,2.0,2023.0,2.0,Wednesday,1.380281690140845,0.0759295774647887,0.8039577464788733,0.1200845070422535,0.241881690140845,2.323943661971831,0.1675176234246874,0.6666103427259016,0.1658720301437965,-0.0016455932808908,2.0704225352112675
791,2023-02-23,136.6289825439453,33.49066162109375,45.53487014770508,49.26211166381836,49.38584899902344,0.0080108459379011,-0.0008750362037835,0.0052162777981619,0.0067945434711695,0.0025917044084686,0.0053197550617608,103.30224066084035,2023Q1,5.03,3.88,4.66,4.66,4.04,4.4,3.88,4.84,4.09,5.05,4.02,2.0,2023.0,3.0,Thursday,1.2043010752688172,0.0883010752688172,0.8117741935483871,0.0999032258064516,0.0374505376344085,2.032258064516129,0.2314387332793244,0.616385298871225,0.1521759667003186,-0.0792627665790058,1.881720430107527
792,2023-02-24,137.86155700683594,33.44178771972656,45.89915084838867,49.066551208496094,49.55279159545898,0.0090213250508117,-0.0014593292279542,0.0080000382015352,-0.0039697944062332,0.0033803731194099,0.0072453692868586,104.05070354258808,2023Q1,5.05,3.95,4.68,4.78,4.11,4.52,3.93,4.86,4.19,5.06,4.1,2.0,2023.0,4.0,Friday,1.2222222222222223,0.0913111111111111,0.7866222222222223,0.1220333333333333,0.1763722222222222,2.2222222222222223,0.2274181693378421,0.6318020868632529,0.1407797407100183,-0.0866384286278238,1.8444444444444448
793,2023-02-27,139.0647735595703,33.44178771972656,46.05667495727539,49.35011291503906,49.92596054077149,0.0087277162601224,0.0,0.0034319612885005,0.0057791244658309,0.0075307350665327,0.0055480164587176,104.6279785583835,2023Q1,5.03,3.92,4.67,4.78,4.11,4.49,3.93,4.89,4.17,5.18,4.08,2.0,2023.0,0.0,Monday,1.2289156626506024,0.079433734939759,0.8016746987951807,0.1188915662650602,0.2121421686746988,2.240963855421686,0.1960240858971668,0.6529311433614019,0.1510447687974356,-0.0449793170997311,1.9036144578313248
794,2023-02-28,140.2288818359375,33.52976608276367,46.04683303833008,49.56523132324219,49.965240478515625,0.0083709788364809,0.0026307912655403,-0.0002136914780418,0.0043590256535679,0.000786763786188,0.0020447728988378,104.84191901339987,2023Q1,5.02,3.92,4.65,4.81,4.1,4.51,3.93,4.88,4.18,5.17,4.07,2.0,2023.0,1.0,Tuesday,1.1891891891891893,0.0698558558558558,0.8151261261261261,0.115027027027027,0.2547099099099099,2.333333333333333,0.1999278483862006,0.6461732992986301,0.153898850909795,-0.0460289974764056,1.927927927927928
795,2023-03-01,139.4462890625,33.37335968017578,45.95822143554688,50.35725784301758,49.61171340942383,-0.0055808244577825,-0.0046647030641914,-0.001924379961363,0.0159794779249622,-0.0070754601740345,-0.0038646286752343,104.43674392681407,2023Q1,5.06,4.01,4.67,4.89,4.17,4.61,3.97,4.9,4.27,5.2,4.17,3.0,2023.0,2.0,Wednesday,1.2222222222222223,0.0721010101010101,0.8144949494949495,0.1134040404040404,0.2541515151515152,2.333333333333333,0.1962848439991398,0.6438791754871908,0.1598359865860806,-0.0364488574130592,1.8888888888888888
796,2023-03-02,137.99853515625,32.95029067993164,45.091827392578125,50.25947570800781,49.28764343261719,-0.0103821615905541,-0.0126768477701526,-0.0188517748491162,-0.0019417684599624,-0.0065321262769586,-0.0142249032284402,102.95114135096176,2023Q1,5.04,4.08,4.75,4.89,4.24,4.63,4.03,4.91,4.32,5.18,4.24,3.0,2023.0,3.0,Thursday,1.11340206185567,0.0734020618556701,0.803659793814433,0.1229175257731958,0.2804020618556701,2.402061855670103,0.2125678635106335,0.6385981978214893,0.1488339329551252,-0.0637339305555083,1.907216494845361
797,2023-03-03,140.53213500976562,33.609493255615234,46.12559127807617,51.18839645385742,50.40715026855469,0.0183596141121855,0.0200059714825242,0.0229257483068472,0.0184824997229646,0.0227137423899768,0.0217876781841454,105.19420768740696,2023Q1,5.03,3.97,4.75,4.86,4.12,4.6,3.9,4.91,4.26,5.18,4.15,3.0,2023.0,4.0,Friday,1.1805555555555556,0.074125,0.8110416666666667,0.1148194444444444,0.2193375,2.2777777777777777,0.219870612064066,0.6499780226084921,0.1301513723511662,-0.0897192397128997,1.8472222222222223
798,2023-03-06,139.71041870117188,33.540618896484375,45.90899658203125,51.02217102050781,50.22056579589844,-0.0058471772917749,-0.0020492531264021,-0.0046957597733359,-0.0032473264424184,-0.0037015477300775,-0.0047546456539179,104.69404650500871,2023Q1,5.05,3.98,4.75,4.89,4.14,4.61,3.92,4.93,4.27,5.22,4.16,3.0,2023.0,0.0,Monday,1.2615384615384615,0.0699384615384615,0.8199384615384615,0.1101846153846153,0.2560246153846154,2.3692307692307693,0.2084568716585635,0.659913458273961,0.1316296719157924,-0.0768271997427711,1.876923076923077
799,2023-03-07,135.6018524169922,32.46818542480469,43.76270294189453,49.94657897949219,48.61005401611328,-0.0294077300918232,-0.0319741706314219,-0.0467510466342184,-0.0210808756174507,-0.0320687701196048,-0.0394974807039683,100.55889542335676,2023Q1,5.22,3.97,4.8,5.0,4.11,4.66,3.88,5.04,4.31,5.32,4.17,3.0,2023.0,1.0,Tuesday,1.0476190476190477,0.0722619047619047,0.8133333333333332,0.1145,0.2594488095238095,2.333333333333333,0.1876505871713604,0.6792539351043247,0.1330954816436305,-0.0545551055277298,1.9523809523809523
800,2023-03-08,134.79971313476562,32.0352783203125,43.16213607788086,49.55545425415039,48.90465927124024,-0.0059154006226985,-0.013333270671833,-0.0137232580174736,-0.0078308611587269,0.0060605827557669,-0.0077038464491972,99.78420513391436,2023Q1,5.25,3.98,4.77,5.05,4.11,4.71,3.88,5.06,4.34,5.34,4.19,3.0,2023.0,2.0,Wednesday,1.1956521739130437,0.084445652173913,0.7985434782608695,0.1168695652173913,0.197420652173913,2.315217391304348,0.2136628721491433,0.6649200432002544,0.1214170763066605,-0.0922457958424828,1.7934782608695652
801,2023-03-09,127.50213623046876,30.047832489013672,40.49404144287109,47.5216064453125,47.137020111083984,-0.0541364423899116,-0.0620392871704397,-0.06181563002803,-0.0410418558249328,-0.0361445961693013,-0.0545771941568746,94.33826319653129,2023Q1,5.18,3.93,4.83,4.9,4.09,4.56,3.88,5.05,4.22,5.32,4.1,3.0,2023.0,3.0,Thursday,1.1415929203539823,0.0694159292035398,0.8208407079646017,0.1097345132743362,0.2398221238938053,2.309734513274336,0.2200068664125092,0.6607645703891737,0.1192285640709167,-0.1007783023415924,1.8584070796460177
802,2023-03-10,130.74005126953125,29.78218078613281,40.720481872558594,47.26737594604492,46.45942687988281,0.025394986584458,-0.0088409605910174,0.0055919444347625,-0.0053497875657916,-0.0143749696014797,0.0060657379875198,94.91049438327912,2023Q1,4.9,3.7,4.81,4.6,3.9,4.31,3.7,5.01,3.96,5.17,3.86,3.0,2023.0,4.0,Friday,1.0865384615384617,0.0934134615384615,0.8054326923076923,0.1010576923076923,0.0716509615384615,2.105769230769231,0.2888537204484097,0.6127002421193398,0.0984460401142803,-0.1904076803341293,1.6826923076923077
803,2023-03-13,128.39231872558594,28.05054473876953,37.81609344482422,43.747257232666016,43.326778411865234,-0.0179572557999482,-0.0581433596081574,-0.0713250014286209,-0.0744724800758365,-0.0674276175665445,-0.0578082898478899,89.423881014364,2023Q1,4.3,3.55,4.62,4.03,3.85,3.88,3.7,4.87,3.68,4.81,3.65,3.0,2023.0,0.0,Monday,1.2517985611510791,0.111546762589928,0.7849424460431654,0.1034820143884892,-0.1404942446043165,1.8345323741007196,0.2894616130431242,0.6226486168104968,0.0878897761832252,-0.201571836859899,1.7050359712230216
804,2023-03-14,131.68894958496094,28.29651641845703,39.54887771606445,46.34823226928711,44.90782928466797,0.0256762311958935,0.0087688735451734,0.0458213451838558,0.0594545852963543,0.0364913093185288,0.0390248545694456,92.91363496598495,2023Q1,4.45,3.64,4.47,4.2,3.91,4.05,3.77,4.88,3.78,4.93,3.74,3.0,2023.0,1.0,Tuesday,1.1639344262295082,0.1003032786885246,0.7930737704918033,0.106639344262295,-0.0091008196721311,2.0327868852459017,0.2531650611962817,0.6489175676566655,0.0979173755555672,-0.1552476856407144,1.7295081967213115
805,2023-03-15,125.4674301147461,28.030866622924805,38.249290466308594,43.82548141479492,43.21875381469727,-0.0472440511510112,-0.0093880741927282,-0.0328602813734958,-0.0544303575557055,-0.0376120488760155,-0.0372562695927993,89.45201953284528,2023Q1,4.19,3.51,4.23,3.93,3.82,3.83,3.7,4.75,3.59,4.73,3.57,3.0,2023.0,2.0,Wednesday,1.1910828025477709,0.0946050955414012,0.7815286624203822,0.1238216560509554,0.1052675159235668,2.140127388535032,0.2481515679721999,0.6401800608179372,0.1116683690031622,-0.1364831989690376,1.7707006369426752
806,2023-03-16,127.90321350097656,28.50313186645508,38.69233322143555,44.60772705078125,43.60174560546875,0.0194136708148306,0.0168480429051036,0.0115830319915921,0.0178491053773628,0.00886170370422,0.0128855205627204,90.60465536991263,2023Q1,4.49,3.56,4.22,4.14,3.87,3.99,3.71,4.74,3.72,4.94,3.67,3.0,2023.0,3.0,Thursday,1.0495867768595042,0.1023388429752066,0.774801652892562,0.1227685950413223,0.0358768595041322,2.057851239669421,0.2508839825860971,0.6604774669428503,0.0886385558973535,-0.1622454266887435,1.7272727272727273
807,2023-03-17,123.07077026367188,27.37166404724121,37.17614364624024,43.26813125610352,41.8144645690918,-0.0377820314676283,-0.0396962630112054,-0.0391857882159284,-0.0300305772843511,-0.0409910431694455,-0.0392245805984876,87.0507257627573,2023Q1,4.26,3.39,4.31,3.81,3.76,3.68,3.6,4.52,3.44,4.71,3.45,3.0,2023.0,4.0,Friday,1.1196581196581197,0.0946581196581196,0.789923076923077,0.1153931623931623,0.0702213675213675,2.111111111111111,0.209879091510979,0.6793541088063493,0.1107668035273622,-0.0991122879836167,1.8376068376068373
808,2023-03-20,124.37181091308594,27.302793502807617,36.90047454833984,43.11167907714844,42.49205780029297,0.0105714837619579,-0.0025161255930487,-0.0074152149971123,-0.0036158755743123,0.0162047568511025,0.0018343626536114,87.21040836306628,2023Q1,4.34,3.47,4.34,3.92,3.83,3.77,3.65,4.81,3.56,4.8,3.55,3.0,2023.0,0.0,Monday,1.179245283018868,0.1011698113207547,0.7569811320754717,0.1418018867924528,0.1945839622641509,2.2358490566037736,0.2439911869345759,0.6603541967441451,0.0956546135932066,-0.1483365733413693,1.6886792452830188
809,2023-03-21,127.70757293701172,28.129255294799805,37.885013580322266,44.0699348449707,44.32843780517578,0.026820884888915,0.0302702282792857,0.0266809314523226,0.0222272894105437,0.0432170174839154,0.0301922200520466,89.84348420319282,2023Q1,4.68,3.59,4.07,4.17,3.9,3.98,3.73,4.78,3.73,4.96,3.68,3.0,2023.0,1.0,Tuesday,1.1358024691358024,0.1042345679012345,0.7587037037037037,0.1370493827160493,0.1812469135802469,2.2222222222222223,0.196797871214832,0.691803017516195,0.1113991150804967,-0.0853987561343352,1.851851851851852
810,2023-03-22,124.4109344482422,27.194564819335938,36.62480545043945,42.7401123046875,43.15983581542969,-0.0258139624217547,-0.0332284116898274,-0.0332640274025762,-0.0301752781110581,-0.0263623544525101,-0.030040590447887,87.1445328898335,2023Q1,4.56,3.48,4.16,3.96,3.83,3.76,3.68,4.79,3.54,4.95,3.53,3.0,2023.0,2.0,Wednesday,1.1206896551724137,0.0882844827586206,0.7999051724137931,0.1118189655172413,0.1110801724137931,2.1293103448275863,0.2057254850695808,0.6875585352295431,0.1067159831210777,-0.099009501948503,1.887931034482759
811,2023-03-23,124.07833862304688,26.535362243652344,36.04393005371094,42.48588180541992,42.46260070800781,-0.0026733648989164,-0.0242402325634895,-0.0158601633396948,-0.0059482880497647,-0.0161547210328499,-0.0127945299453255,86.02955955420312,2023Q1,4.38,3.38,4.26,3.76,3.78,3.57,3.66,4.73,3.39,4.8,3.39,3.0,2023.0,3.0,Thursday,1.107843137254902,0.1039117647058823,0.7858823529411765,0.1102843137254902,0.0551499999999999,2.088235294117647,0.258696317056413,0.6331313521254296,0.1081723370680621,-0.1505239799883508,1.7745098039215683
812,2023-03-24,122.19036865234376,26.70262336730957,35.669803619384766,42.15342712402344,41.981407165527344,-0.0152159514034018,0.0063033291997827,-0.0103797347783293,-0.0078250625212178,-0.0113321731231059,-0.0116989565767954,85.02310347265765,2023Q1,4.32,3.38,4.28,3.76,3.77,3.58,3.64,4.74,3.41,4.76,3.4,3.0,2023.0,4.0,Friday,1.160377358490566,0.1016037735849056,0.768933962264151,0.1294150943396226,0.0718462264150943,2.0754716981132075,0.250858520131277,0.6530992175048252,0.0960422600487703,-0.1548162600825066,1.7547169811320755
813,2023-03-27,125.69242095947266,28.030866622924805,36.89063262939453,43.7863655090332,42.85540390014648,0.0286606247755332,0.049742051084064,0.0342258405186819,0.0387379744998039,0.020818662203796,0.0301151437692231,87.58358645744228,2023Q1,4.51,3.53,4.22,3.94,3.9,3.79,3.77,4.91,3.59,4.86,3.57,3.0,2023.0,0.0,Monday,1.1285714285714286,0.0828857142857142,0.7802,0.1368571428571428,0.2684271428571428,2.342857142857143,0.1927380544665668,0.6632116594484874,0.1440502795457307,-0.048687774920836,1.9285714285714288
814,2023-03-28,126.07393646240234,27.66683006286621,36.6051139831543,44.216609954833984,43.12055587768555,0.0030353103235452,-0.012986989127224,-0.0077395974503492,0.0098259912828806,0.0061871305228362,-0.0022456102995698,87.38690785362017,2023Q1,4.55,3.55,4.24,4.02,3.9,3.84,3.77,4.8,3.63,4.9,3.6,3.0,2023.0,1.0,Tuesday,1.1294117647058823,0.0968117647058823,0.7748705882352942,0.1282705882352941,0.1895964705882353,2.235294117647059,0.2351643087561515,0.6436197152909111,0.1212159804561558,-0.1139483282999957,1.7647058823529411
815,2023-03-29,126.32825469970705,28.20796585083008,37.38290023803711,44.9304084777832,44.2498779296875,0.0020172150124029,0.0195590093528701,0.0212480216627859,0.0161432213749164,0.0261898769395587,0.0177109613705667,88.93461400290893,2023Q1,4.59,3.57,4.34,4.08,3.91,3.87,3.78,4.8,3.67,4.92,3.62,3.0,2023.0,2.0,Wednesday,1.1875,0.0834791666666666,0.8015833333333333,0.1149375,0.119259375,2.1354166666666665,0.2041279860374439,0.6668025339022279,0.1290694828542958,-0.0750585031831481,1.9583333333333333
